SpeciesName	NCBI_TaxID	accession	author	journal	gene	country
Rhinolophus rex	188572	AXQ04548	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04549	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04550	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04551	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04552	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04553	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04554	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04555	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04556	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04557	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04558	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04559	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04560	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04561	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04562	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04564	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04565	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04566	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04567	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04568	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus rex	188572	AXQ04629	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04646	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04647	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04648	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04649	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04650	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04651	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04652	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04653	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04654	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04655	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04656	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04659	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04660	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04661	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04662	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04663	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04664	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04665	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04666	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04667	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04668	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus rex	188572	AXQ04715	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04716	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04717	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04718	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04719	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04720	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04721	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04722	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04723	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04724	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04725	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04726	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04727	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04728	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04729	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04730	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04731	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04732	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04733	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04734	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04737	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AXQ04738	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus rex	188572	AYE92751	Huang X., Luo B., Wang Y., Jiang T., Feng J.	Unpublished.	cytb	China:Yunnan
Rhinolophus rex	188572	QDK54609	Liu T., Sun K., Csorba G., Zhang K., Zhang L., Zhao H., Jin L., Thong V.D., Xiao Y., Feng J.	Mol. Phylogenet. Evol. 139:106544-106544(2019).	Acox2	China
Rhinolophus perditus	186998	AAN46674	Tian L., Zhang S., Liang B.	Unpublished.	cytb	Japan:Okinawa
Rhinolophus perditus	186998	BAB92031	Kawai K.	Submitted (14-FEB-2002) to the INSDC. Kuniko Kawai, Tokyo Institute of Technology, Graduate School of Bioscience and Biotechnology; 4259 Nagatsuta-cho, Midori-ku, Yokohama, Kanagawa 226-8501, Japan (E-mail:kkawai@bio.titech.ac.jp, Tel:81-45-924-5744, Fax:81-45-924-5835)	ND1	NaN
Rhinolophus cognatus	1548709	AIS36273	Srinivasulu C., Bhargavi S.	Unpublished.	COI	India:Andaman Islands, Baratang Island
Rhinolophus cognatus	1548709	AXJ21525	Srinivasulu C., Aditya S., Bhargavi S., Gopi A., Tauseef H.D., Bates P.J.J., Rossiter S.J., Jones G.	Unpublished.	CoI	India:Baratang Island, Andaman Islands
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04385	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	CO1	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04404	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	CO1	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04405	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	CO1	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04406	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	CO1	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04407	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	CO1	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04480	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04483	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04484	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04485	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04486	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ND2	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04595	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04597	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04599	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04600	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04624	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	ACOX2	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04671	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04672	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04682	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04692	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04693	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	COPS7A	China
Rhinolophus capensis	302408	ACO48472	Stoffberg S., Jacobs D.S., Mackie I.J., Matthee C.A.	Mol. Phylogenet. Evol. 54(1):1-9(2010).	THY	NaN
Rhinolophus capensis	302408	ACQ99558	Stoffberg S., Jacobs D.S., Mackie I.J., Matthee C.A.	Mol. Phylogenet. Evol. 54:1-9(2009).	cytb	NaN
Rhinolophus capensis	302408	AMJ38617	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ABHD11	South Africa:Wondergat Caves Lekkersing
Rhinolophus capensis	302408	AMJ38618	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ABHD11	South Africa:Harkerville
Rhinolophus capensis	302408	AMJ38619	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ABHD11	South Africa:Table Farm
Rhinolophus capensis	302408	AMJ38620	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ABHD11	South Africa:Zoutpansklipheuwel
Rhinolophus capensis	302408	AMJ38621	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ABHD11	South Africa:Zoutpansklipheuwel
Rhinolophus capensis	302408	AMJ38730	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ACOX2	South Africa:Wondergat Caves Lekkersing
Rhinolophus capensis	302408	AMJ38731	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ACOX2	South Africa:Harkerville
Rhinolophus capensis	302408	AMJ38732	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ACOX2	South Africa:Table Farm
Rhinolophus capensis	302408	AMJ38733	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ACOX2	South Africa:Zoutpansklipheuwel
Rhinolophus capensis	302408	AMJ38734	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ACOX2	South Africa:Zoutpansklipheuwel
Rhinolophus capensis	302408	AMJ38843	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	BGN	South Africa:Wondergat Caves Lekkersing
Rhinolophus capensis	302408	AMJ38844	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	BGN	South Africa:Harkerville
Rhinolophus capensis	302408	AMJ38845	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	BGN	South Africa:Table Farm
Rhinolophus capensis	302408	AMJ38846	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	BGN	South Africa:Zoutpansklipheuwel
Rhinolophus capensis	302408	AMJ38847	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	BGN	South Africa:Zoutpansklipheuwel
Rhinolophus capensis	302408	AMJ38954	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	COPS7A	South Africa:Wondergat Caves Lekkersing
Rhinolophus capensis	302408	AMJ38955	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	COPS7A	South Africa:Harkerville
Rhinolophus capensis	302408	AMJ38956	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	COPS7A	South Africa:Table Farm
Rhinolophus capensis	302408	AMJ38957	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	COPS7A	South Africa:Zoutpansklipheuwel
Rhinolophus capensis	302408	AMJ38958	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	COPS7A	South Africa:Zoutpansklipheuwel
Rhinolophus capensis	302408	AMJ39071	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ROGDI	South Africa:Wondergat Caves Lekkersing
Rhinolophus capensis	302408	AMJ39072	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ROGDI	South Africa:Harkerville
Rhinolophus capensis	302408	AMJ39073	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ROGDI	South Africa:Table Farm
Rhinolophus capensis	302408	AMJ39074	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ROGDI	South Africa:Zoutpansklipheuwel
Rhinolophus capensis	302408	AMJ39075	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	ROGDI	South Africa:Zoutpansklipheuwel
Rhinolophus capensis	302408	AMJ39183	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	STAT5A	South Africa:Wondergat Caves Lekkersing
Rhinolophus capensis	302408	AMJ39184	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	STAT5A	South Africa:Harkerville
Rhinolophus capensis	302408	AMJ39185	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	STAT5A	South Africa:Table Farm
Rhinolophus capensis	302408	AMJ39186	Dool S.E., Puechmaille S.J., Foley N.M., Allegrini B., Bastian A., Mutumi G.L., Maluleke T.G., Odendaal L.J., Teeling E.C., Jacobs D.S.	Mol. Phylogenet. Evol. 97:196-212(2016).	STAT5A	South Africa:Zoutpansklipheuwel
